Year,Title,Gross
1995,Toy Story,"$244,652,254 "
1995,Apollo 13,"$223,837,411 "
1995,Batman Forever,"$184,031,112 "
1995,Pocahontas,"$141,579,773 "
1995,Ace Ventura: When Nature Calls,"$108,385,533 "
1995,GoldenEye,"$106,430,619 "
1995,Jumanji,"$100,475,429 "
1995,Casper,"$100,439,549 "
1995,Se7en,"$100,125,643 "
1995,Die Hard with a Vengeance,"$100,012,499 "
1995,Crimson Tide,"$91,387,195 "
1995,Waterworld,"$88,246,905 "
1995,12 Monkeys,"$87,020,996 "
1995,Dangerous Minds,"$84,919,401 "
1995,Mr. Holland's Opus,"$82,569,971 "
1995,While You Were Sleeping,"$81,057,016 "
1995,Congo,"$81,022,101 "
1995,Father of the Bride Part II,"$76,594,107 "
1995,Braveheart,"$75,609,945 "
1995,Get Shorty,"$72,101,622 "
1995,Grumpier Old Men,"$71,518,503 "
1995,The Bridges of Madison County,"$71,516,617 "
1995,Mortal Kombat,"$70,455,286 "
1995,Nine Months,"$69,684,532 "
1995,Casino,"$68,972,551 "
1995,Outbreak,"$67,659,560 "
1995,Heat,"$67,442,734 "
1995,Waiting to Exhale,"$67,052,156 "
1995,Bad Boys,"$65,807,024 "
1995,Babe,"$63,659,146 "
1995,The American President,"$60,079,496 "
1995,Species,"$60,074,103 "
1995,Clueless,"$56,664,309 "
1995,Sabrina,"$53,696,278 "
1995,Something to Talk About,"$50,865,589 "
1995,The Net,"$50,727,965 "
1995,Under Siege 2: Dark Territory,"$50,024,083 "
1995,A Walk in the Clouds,"$50,008,143 "
1995,The Brady Bunch Movie,"$46,576,136 "
1995,Sense and Sensibility,"$43,184,363 "
1995,Man of the House,"$40,070,995 "
1995,Dead Man Walking,"$39,363,635 "
1995,French Kiss,"$38,896,854 "
1995,Higher Learning,"$38,290,723 "
1995,Mighty Morphin Power Rangers,"$38,187,431 "
1995,First Knight,"$37,600,435 "
1995,Just Cause,"$36,853,222 "
1995,"To Wong Foo, Thanks for Everything! Julie Newmar","$36,474,193 "
1995,The Indian in the Cupboard,"$35,656,131 "
1995,Money Train,"$35,431,113 "
1995,A Goofy Movie,"$35,348,597 "
1995,Judge Dredd,"$34,693,481 "
1995,Forget Paris,"$33,177,694 "
1995,Tommy Boy,"$32,679,899 "
1995,Copycat,"$32,051,917 "
1995,Leaving Las Vegas,"$32,029,928 "
1995,Rob Roy,"$31,596,911 "
1995,Powder,"$30,862,156 "
1995,Assassins,"$30,303,072 "
1995,Free Willy 2: The Adventure Home,"$30,077,111 "
1995,Major Payne,"$29,412,050 "
1995,Friday,"$27,467,564 "
1995,Now and Then,"$27,112,329 "
1995,Houseguest,"$26,325,256 "
1995,Billy Madison,"$25,588,734 "
1995,Desperado,"$25,405,445 "
1995,Operation Dumbo Drop,"$24,670,346 "
1995,Dolores Claiborne,"$24,361,867 "
1995,Dead Presidents,"$24,147,179 "
1995,Virtuosity,"$24,047,675 "
1995,Tom and Huck,"$23,920,048 "
1995,How to Make an American Quilt,"$23,600,020 "
1995,Boys on the Side,"$23,440,188 "
1995,Circle of Friends,"$23,389,975 "
1995,The Usual Suspects,"$23,341,568 "
1995,Don Juan DeMarco,"$22,150,451 "
1995,The Postman,"$21,848,932 "
1995,To Die For,"$21,284,695 "
1995,Tales from the Crypt: Demon Knight,"$21,089,146 "
1995,Showgirls,"$20,350,754 "
1995,Sudden Death,"$20,350,171 "
1995,Vampire in Brooklyn,"$19,751,736 "
1995,It Takes Two,"$19,474,589 "
1995,Johnny Mnemonic,"$19,077,036 "
1995,The Quick and the Dead,"$18,636,537 "
1995,The Big Green,"$17,736,619 "
1995,Heavyweights,"$17,689,177 "
1995,Home for the Holidays,"$17,519,169 "
1995,Murder in the First,"$17,381,942 "
1995,Viaggi di nozze,"$17,142,208 "
1995,Jury Duty,"$17,014,653 "
1995,Devil in a Blue Dress,"$16,140,822 "
1995,The Prophecy,"$16,115,878 "
1995,Across the Sea of Time,"$16,015,639 "
1995,Muriel's Wedding,"$15,482,277 "
1995,Mad Love,"$15,453,274 "
1995,Halloween: The Curse of Michael Myers,"$15,116,634 "
1995,Wings of Courage,"$15,054,636 "
1995,Kiss of Death,"$14,942,422 "
1995,Candyman: Farewell to the Flesh,"$13,940,383 "
1995,Nixon,"$13,681,765 "
1995,A Kid in King Arthur's Court,"$13,406,717 "
1995,Lord of Illusions,"$13,294,422 "
1995,Clockers,"$13,071,518 "
1995,Highlander: The Final Dimension,"$12,303,080 "
1995,Hideaway,"$12,201,255 "
1995,Roommates,"$12,096,881 "
1995,Bye Bye Love,"$12,096,673 "
1995,Tales from the Hood,"$11,837,928 "
1995,Far from Home: The Adventures of Yellow Dog,"$11,642,946 "
1995,Fair Game,"$11,534,477 "
1995,Balto,"$11,348,324 "
1995,My Family/Mi familia,"$11,079,373 "
1995,The Englishman Who Went Up a Hill But Came Down a Mountain,"$10,904,930 "
1995,Dracula: Dead and Loving It,"$10,772,144 "
1995,The Brothers McMullen,"$10,426,506 "
1995,The Scarlet Letter,"$10,382,407 "
1995,Cutthroat Island,"$10,017,322 "
1995,A Little Princess,"$10,015,449 "
1995,Jade,"$9,851,610 "
1995,The Baby-Sitters Club,"$9,685,976 "
1995,Village of the Damned,"$9,418,365 "
1995,In the Mouth of Madness,"$8,925,757 "
1995,Shallow Grave,"$8,386,118 "
1995,Smoke,"$8,367,636 "
1995,Tall Tale,"$8,247,627 "
1995,Nick of Time,"$8,175,346 "
1995,Strange Days,"$7,959,291 "
1995,Unstrung Heroes,"$7,929,434 "
1995,Bushwhacked,"$7,919,823 "
1995,Losing Isaiah,"$7,603,766 "
1995,Hackers,"$7,563,728 "
1995,The Jerky Boys,"$7,557,877 "
1995,The Amazing Panda Adventure,"$7,506,759 "
1995,Kids,"$7,412,216 "
1995,Three Wishes,"$7,027,517 "
1995,Last of the Dogmen,"$7,024,389 "
1995,Never Talk to Strangers,"$6,858,261 "
1995,Panther,"$6,834,525 "
1995,The Hunted,"$6,609,661 "
1995,Mighty Aphrodite,"$6,468,498 "
1995,The Secret of Roan Inish,"$6,159,269 "
1995,Gold Diggers: The Secret of Bear Mountain,"$6,029,091 "
1995,The Walking Dead,"$6,014,341 "
1995,The Tie That Binds,"$5,830,454 "
1995,Beyond Rangoon,"$5,750,110 "
1995,Before Sunrise,"$5,537,238 "
1995,Screen Two: Persuasion,"$5,269,757 "
1995,Miami Rhapsody,"$5,221,281 "
1995,Top Dog,"$5,093,707 "
1995,Angus,"$4,821,759 "
1995,National Lampoon's Senior Trip,"$4,686,937 "
1995,Four Rooms,"$4,257,354 "
1995,Exotica,"$4,221,036 "
1995,Priest,"$4,165,845 "
1995,Tank Girl,"$4,064,495 "
1995,Belle de Jour,"$4,037,017 "
1995,Restoration,"$4,005,941 "
1995,Fluke,"$3,987,768 "
1995,The Pebble and the Penguin,"$3,983,912 "
1995,Gordy,"$3,941,146 "
1995,White Man's Burden,"$3,734,870 "
1995,Born to Be Wild,"$3,730,409 "
1995,Bad Company,"$3,674,841 "
1995,New Jersey Drive,"$3,565,508 "
1995,Jeffrey,"$3,487,767 "
1995,The Glass Shield,"$3,291,163 "
1995,Carrington,"$3,242,342 "
1995,Steal Big Steal Little,"$3,150,170 "
1995,Crumb,"$3,041,083 "
1995,Unzipped,"$2,875,086 "
1995,Othello,"$2,844,379 "
1995,The Perez Family,"$2,832,826 "
1995,Dr. Jekyll and Ms. Hyde,"$2,763,020 "
1995,The Show,"$2,702,578 "
1995,Richard III,"$2,684,904 "
1995,Magic in the Water,"$2,680,717 "
1995,The Cure,"$2,568,425 "
1995,Moonlight and Valentino,"$2,484,226 "
1995,Jefferson in Paris,"$2,473,668 "
1995,The Basketball Diaries,"$2,381,087 "
1995,Burnt by the Sun,"$2,302,338 "
1995,The Incredibly True Adventure of Two Girls in Love,"$2,210,408 "
1995,Wild Bill,"$2,193,982 "
1995,Mallrats,"$2,122,561 "
1995,A Month by the Lake,"$2,101,087 "
1995,Shanghai Triad,"$2,086,101 "
1995,Strawberry & Chocolate,"$2,084,187 "
1995,Endless Winter,"$1,966,454 "
1995,The City of Lost Children,"$1,781,750 "
1995,The Mangler,"$1,781,383 "
1995,Once Were Warriors,"$1,608,610 "
1995,Farinelli,"$1,573,411 "
1995,The Horseman on the Roof,"$1,320,043 "
1995,Blue in the Face,"$1,268,636 "
1995,Picture Bride,"$1,238,905 "
1995,Destiny Turns on the Radio,"$1,176,982 "
1995,La seconda volta,"$1,151,013 "
1995,Mute Witness,"$1,125,910 "
1995,Living in Oblivion,"$1,111,790 "
1996,Independence Day,"$306,172,558 "
1996,Twister,"$241,721,524 "
1996,Mission: Impossible,"$180,981,856 "
1996,Jerry Maguire,"$153,952,627 "
1996,Ransom,"$136,492,681 "
1996,101 Dalmatians,"$136,189,294 "
1996,The Rock,"$134,069,511 "
1996,The Nutty Professor,"$128,814,019 "
1996,The Birdcage,"$124,060,892 "
1996,A Time to Kill,"$108,766,007 "
1996,The First Wives Club,"$105,489,203 "
1996,Phenomenon,"$104,636,382 "
1996,Scream,"$103,067,302 "
1996,Eraser,"$101,295,562 "
1996,The Hunchback of Notre Dame,"$100,138,851 "
1996,Michael,"$95,318,203 "
1996,Star Trek: First Contact,"$92,027,888 "
1996,Space Jam,"$90,418,342 "
1996,The English Patient,"$78,676,425 "
1996,Broken Arrow,"$70,770,147 "
1996,Evita,"$68,265,837 "
1996,Beavis and Butt-Head Do America,"$63,118,386 "
1996,Jingle All the Way,"$60,592,389 "
1996,The Cable Guy,"$60,240,295 "
1996,Courage Under Fire,"$59,031,057 "
1996,Jack,"$58,620,973 "
1996,Executive Decision,"$56,569,216 "
1996,Primal Fear,"$56,116,183 "
1996,Tin Cup,"$53,854,588 "
1996,Sleepers,"$53,315,285 "
1996,DragonHeart,"$51,367,375 "
1996,Up Close & Personal,"$51,088,705 "
1996,The Preacher's Wife,"$48,102,795 "
1996,Romeo + Juliet,"$46,351,345 "
1996,One Fine Day,"$46,151,454 "
1996,The Mirror Has Two Faces,"$41,083,864 "
1996,Happy Gilmore,"$38,824,099 "
1996,The Ghost and the Darkness,"$38,619,405 "
1996,Mars Attacks!,"$37,771,017 "
1996,Set It Off,"$36,461,139 "
1996,Shine,"$35,999,081 "
1996,The Truth About Cats & Dogs,"$34,861,807 "
1996,A Thin Line Between Love and Hate,"$34,767,836 "
1996,Muppet Treasure Island,"$34,327,391 "
1996,Matilda,"$33,460,126 "
1996,The Long Kiss Goodnight,"$33,447,612 "
1996,Striptease,"$33,109,743 "
1996,Daylight,"$33,023,469 "
1996,Homeward Bound II: Lost in San Francisco,"$32,772,492 "
1996,Black Sheep,"$32,417,995 "
1996,Rumble in the Bronx,"$32,392,047 "
1996,Eddie,"$31,387,164 "
1996,Sgt. Bilko,"$30,356,793 "
1996,James and the Giant Peach,"$28,946,127 "
1996,The Island of Dr. Moreau,"$27,663,982 "
1996,Spy Hard,"$26,960,191 "
1996,Eye for an Eye,"$26,877,589 "
1996,Harriet the Spy,"$26,570,048 "
1996,First Kid,"$26,491,793 "
1996,That Thing You Do!,"$25,857,416 "
1996,From Dusk Till Dawn,"$25,836,684 "
1996,Down Periscope,"$25,785,603 "
1996,Escape from L.A.,"$25,477,365 "
1996,Fly Away Home,"$25,143,818 "
1996,Kingpin,"$25,023,434 "
1996,The Craft,"$24,823,851 "
1996,Fargo,"$24,613,089 "
1996,Sling Blade,"$24,444,121 "
1996,D3: The Mighty Ducks,"$22,955,097 "
1996,The Juror,"$22,754,725 "
1996,My Fellow Americans,"$22,313,201 "
1996,Emma,"$22,231,658 "
1996,The Quest,"$21,686,547 "
1996,Bulletproof,"$21,576,954 "
1996,A Very Brady Sequel,"$21,440,752 "
1996,High School High,"$21,302,121 "
1996,Chain Reaction,"$21,226,204 "
1996,Multiplicity,"$21,075,014 "
1996,Oliver & Company 1996 Re-release,"$20,872,291 "
1996,Fear,"$20,831,000 "
1996,The Glimmer Man,"$20,351,264 "
1996,City Hall,"$20,340,204 "
1996,The People vs. Larry Flynt,"$20,300,385 "
1996,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"$20,109,115 "
1996,Flipper,"$20,080,020 "
1996,Mother,"$19,145,198 "
1996,Bed of Roses,"$19,030,691 "
1996,Kazaam,"$18,937,262 "
1996,The Fan,"$18,626,419 "
1996,Last Man Standing,"$18,115,927 "
1996,The Crow: City of Angels,"$17,917,287 "
1996,Extreme Measures,"$17,380,126 "
1996,The Phantom,"$17,323,326 "
1996,Fled,"$17,193,231 "
1996,Diabolique,"$17,100,266 "
1996,The Frighteners,"$16,759,216 "
1996,Trainspotting,"$16,491,080 "
1996,Supercop,"$16,270,600 "
1996,Thinner,"$15,315,484 "
1996,The Adventures of Pinocchio,"$15,094,530 "
1996,The Substitute,"$14,818,176 "
1996,Flirting with Disaster,"$14,702,438 "
1996,The Chamber,"$14,551,359 "
1996,Maximum Risk,"$14,502,483 "
1996,In Love and War,"$14,481,231 "
1996,The Arrival,"$14,063,331 "
1996,Bio-Dome,"$13,427,615 "
1996,Secrets & Lies,"$13,417,292 "
1996,Ghosts of Mississippi,"$13,323,144 "
1996,The Associate,"$12,844,057 "
1996,Mr. Wrong,"$12,825,141 "
1996,Marvin's Room,"$12,803,305 "
1996,The Evening Star,"$12,767,815 "
1996,The Spitfire Grill,"$12,658,486 "
1996,Lone Star,"$12,408,986 "
1996,Big Night,"$12,009,094 "
1996,Alaska,"$11,829,959 "
1996,Mulholland Falls,"$11,526,099 "
1996,2 Days in the Valley,"$11,132,210 "
1996,Michael Collins,"$11,092,559 "
1996,Two If by Sea,"$10,658,278 "
1996,Beautiful Girls,"$10,597,759 "
1996,White Squall,"$10,292,300 "
1996,Sunset Park,"$10,163,782 "
1996,A Family Thing,"$10,125,417 "
1996,Mrs. Winterbourne,"$10,082,005 "
1996,Dunston Checks In,"$9,871,065 "
1996,Everyone Says I Love You,"$9,759,200 "
1996,She's the One,"$9,538,948 "
1996,Hellraiser: Bloodline,"$9,336,886 "
1996,Celtic Pride,"$9,255,027 "
1996,Before and After,"$8,797,839 "
1996,All Dogs Go to Heaven 2,"$8,620,678 "
1996,The Rich Man's Wife,"$8,543,587 "
1996,Larger Than Life,"$8,315,693 "
1996,The Great White Hype,"$8,008,255 "
1996,The Crucible,"$7,343,114 "
1996,Dear God,"$7,138,523 "
1996,House Arrest,"$7,032,782 "
1996,Last Dance,"$5,939,449 "
1996,Bordello of Blood,"$5,781,045 "
1996,Get on the Bus,"$5,754,249 "
1996,Screamers,"$5,711,695 "
1996,Mary Reilly,"$5,707,094 "
1996,Cold Comfort Farm,"$5,682,429 "
1996,The Pallbearer,"$5,656,388 "
1996,Jane Eyre,"$5,200,601 "
1996,Solo,"$5,107,669 "
1996,Heaven's Prisoners,"$5,009,305 "
1996,Girl 6,"$4,939,939 "
1996,Stealing Beauty,"$4,762,310 "
1996,Hamlet,"$4,739,189 "
1996,Joe's Apartment,"$4,619,014 "
1996,Welcome to the Dollhouse,"$4,569,882 "
1996,Swingers,"$4,555,020 "
1996,Ed,"$4,422,380 "
1996,Bogus,"$4,357,406 "
1996,Antonia's Line,"$4,249,321 "
1996,To Gillian on Her 37th Birthday,"$4,189,233 "
1996,Breaking the Waves,"$3,803,298 "
1996,Bound,"$3,802,260 "
1996,Barb Wire,"$3,793,614 "
1996,Original Gangstas,"$3,718,087 "
1996,The Portrait of a Lady,"$3,692,836 "
1996,The Trigger Effect,"$3,622,979 "
1996,Moll Flanders,"$3,486,957 "
1996,Angels and Insects,"$3,414,301 "
1996,Carpool,"$3,325,651 "
1996,Feeling Minnesota,"$3,124,440 "
1996,Basquiat,"$3,011,195 "
1996,Unforgettable,"$2,821,671 "
1996,When We Were Kings,"$2,789,985 "
1996,Crash,"$2,664,812 "
1996,Kids in the Hall: Brain Candy,"$2,654,308 "
1996,The Stupids,"$2,491,989 "
1996,If Lucy Fell,"$2,420,162 "
1996,Lawnmower Man 2: Beyond Cyberspace,"$2,409,225 "
1996,Once Upon a Time... When We Were Colored,"$2,291,255 "
1996,Palermo-Milan One Way,"$2,269,305 "
1996,Faithful,"$2,104,439 "
1996,Snowriders,"$2,068,490 "
1996,Big Bully,"$2,042,530 "
1996,Surviving Picasso,"$2,021,348 "
1996,Ridicule,"$1,979,768 "
1996,Vertigo 1996 Restored 70mm,"$1,967,552 "
1996,Race the Sun,"$1,945,552 "
1996,I Shot Andy Warhol,"$1,875,527 "
1996,Beautiful Thing,"$1,548,120 "
1996,Microcosmos,"$1,433,210 "
1996,Looking for Richard,"$1,408,575 "
1996,Chungking Express,"$1,404,373 "
1996,The Celluloid Closet,"$1,400,591 "
1996,Phat Beach,"$1,383,553 "
1996,Kansas City,"$1,356,329 "
1996,Nueba Yol 3: Bajo la nueva ley,"$1,354,652 "
1996,Anne Frank Remembered,"$1,310,200 "
1996,Walking and Talking,"$1,287,480 "
1996,The Funeral,"$1,227,324 "
1996,Two Much,"$1,141,556 "
1996,Bad Moon,"$1,055,525 "
1997,Titanic,"$1,843,373,318 "
1997,Bean,"$251,212,670 "
1997,Men in Black,"$250,690,539 "
1997,Batman & Robin,"$238,225,195 "
1997,The Lost World: Jurassic Park,"$229,086,679 "
1997,Liar Liar,"$181,410,615 "
1997,Air Force One,"$172,956,409 "
1997,Speed 2: Cruise Control,"$164,508,066 "
1997,As Good as It Gets,"$148,478,011 "
1997,Good Will Hunting,"$138,433,435 "
1997,Star Wars: Episode IV - A New Hope 1997 Special Edition,"$138,257,865 "
1997,My Best Friend's Wedding,"$127,131,755 "
1997,Tomorrow Never Dies,"$125,304,452 "
1997,Face/Off,"$112,277,322 "
1997,George of the Jungle,"$105,263,257 "
1997,Scream 2,"$101,363,301 "
1997,Con Air,"$101,142,012 "
1997,Contact,"$100,920,329 "
1997,Hercules,"$99,112,101 "
1997,Flubber,"$92,977,226 "
1997,Star Wars: Episode VI - Return of the Jedi 1997 Special Edition,"$89,388,357 "
1997,Conspiracy Theory,"$75,982,834 "
1997,I Know What You Did Last Summer,"$72,587,919 "
1997,Star Wars: Episode V - The Empire Strikes Back 1997 Special Edition,"$67,597,694 "
1997,Dante's Peak,"$67,127,760 "
1997,Anaconda,"$65,885,767 "
1997,L.A. Confidential,"$64,616,940 "
1997,In & Out,"$63,856,929 "
1997,The Fifth Element,"$63,820,180 "
1997,Mousehunt,"$61,917,389 "
1997,The Saint,"$61,363,304 "
1997,The Devil's Advocate,"$60,944,660 "
1997,Kiss the Girls,"$60,527,873 "
1997,Jungle 2 Jungle,"$59,927,618 "
1997,Anastasia,"$58,406,347 "
1997,The Jackal,"$54,930,280 "
1997,Spawn,"$54,870,175 "
1997,Starship Troopers,"$54,814,377 "
1997,Austin Powers: International Man of Mystery,"$53,883,989 "
1997,Breakdown,"$50,159,144 "
1997,Absolute Power,"$50,068,310 "
1997,Volcano,"$49,323,620 "
1997,The Game,"$48,323,859 "
1997,G.I. Jane,"$48,169,156 "
1997,Alien: Resurrection,"$47,795,658 "
1997,The Full Monty,"$46,163,699 "
1997,The Rainmaker,"$45,916,769 "
1997,Cop Land,"$44,862,187 "
1997,Nothing to Lose,"$44,480,039 "
1997,Amistad,"$44,229,441 "
1997,Soul Food,"$43,700,855 "
1997,Wag the Dog,"$43,061,945 "
1997,The Devil's Own,"$42,868,348 "
1997,Donnie Brasco,"$41,909,762 "
1997,The Peacemaker,"$41,263,140 "
1997,Private Parts,"$41,230,799 "
1997,Money Talks,"$40,922,619 "
1997,Jackie Brown,"$39,691,613 "
1997,Seven Years in Tibet,"$37,957,682 "
1997,Vegas Vacation,"$36,400,360 "
1997,Mortal Kombat: Annihilation,"$35,927,406 "
1997,Selena,"$35,281,794 "
1997,Addicted to Love,"$34,673,095 "
1997,The Relic,"$33,956,608 "
1997,Metro,"$32,000,301 "
1997,For Richer or Poorer,"$31,642,995 "
1997,Beverly Hills Ninja,"$31,480,418 "
1997,Picture Perfect,"$31,407,873 "
1997,Home Alone 3,"$30,882,515 "
1997,Fools Rush In,"$29,481,428 "
1997,Romy and Michele's High School Reunion,"$29,235,353 "
1997,Out to Sea,"$29,022,252 "
1997,Fathers' Day,"$28,598,376 "
1997,Grosse Pointe Blank,"$28,084,357 "
1997,The Edge,"$27,873,386 "
1997,The Little Mermaid 1997 Re-release,"$27,187,616 "
1997,Event Horizon,"$26,673,242 "
1997,An American Werewolf in Paris,"$26,570,463 "
1997,Boogie Nights,"$26,400,726 "
1997,Murder at 1600,"$25,804,707 "
1997,Mimic,"$25,480,490 "
1997,Midnight in the Garden of Good and Evil,"$25,105,255 "
1997,Good Burger,"$23,712,993 "
1997,Hoodlum,"$23,499,102 "
1997,Air Bud,"$23,144,499 "
1997,Red Corner,"$22,459,274 "
1997,Mr. Magoo,"$21,437,192 "
1997,Booty Call,"$20,050,376 "
1997,The Apostle,"$19,868,354 "
1997,Gone Fishin',"$19,745,922 "
1997,Thrill Ride: The Science of Fun,"$18,798,590 "
1997,That Darn Cat,"$18,301,610 "
1997,The Postman,"$17,626,234 "
1997,That Old Feeling,"$16,574,176 "
1997,Fire Down Below,"$16,228,448 "
1997,Wishmaster,"$15,738,769 "
1997,RocketMan,"$15,448,043 "
1997,First Strike,"$15,318,863 "
1997,Eve's Bayou,"$14,842,388 "
1997,The Sixth Man,"$14,772,788 "
1997,Excess Baggage,"$14,515,490 "
1997,FairyTale: A True Story,"$14,059,077 "
1997,How to Be a Player,"$14,009,368 "
1997,The Man Who Knew Too Little,"$13,717,039 "
1997,The Wings of the Dove,"$13,692,848 "
1997,Trial and Error,"$13,602,831 "
1997,Rosewood,"$13,130,349 "
1997,Gattaca,"$12,532,777 "
1997,Love Jones,"$12,479,335 "
1997,Chasing Amy,"$12,021,272 "
1997,Turbulence,"$11,538,235 "
1997,The Beautician and the Beast,"$11,486,880 "
1997,Double Team,"$11,438,337 "
1997,Leave It to Beaver,"$10,925,060 "
1997,Deconstructing Harry,"$10,686,841 "
1997,Mad City,"$10,541,523 "
1997,Armour of God 2: Operation Condor,"$10,405,394 "
1997,Buddy,"$10,113,400 "
1997,Night Falls on Manhattan,"$9,889,670 "
1997,Shall We Dance?,"$9,499,091 "
1997,Fierce Creatures,"$9,381,260 "
1997,Mrs. Brown,"$9,229,808 "
1997,Ulee's Gold,"$9,161,691 "
1997,Turbo: A Power Rangers Movie,"$8,363,899 "
1997,A Simple Wish,"$8,345,056 "
1997,The Ice Storm,"$8,038,061 "
1997,A Thousand Acres,"$7,936,780 "
1997,Sprung,"$7,575,028 "
1997,Wild America,"$7,342,923 "
1997,She's So Lovely,"$7,281,450 "
1997,B*A*P*S,"$7,246,735 "
1997,Zeus and Roxanne,"$7,233,324 "
1997,U Turn,"$6,682,098 "
1997,Warriors of Virtue,"$6,524,620 "
1997,Switchback,"$6,492,660 "
1997,Most Wanted,"$6,391,946 "
1997,Kull the Conqueror,"$6,112,613 "
1997,The Boxer,"$5,980,578 "
1997,Inventing the Abbotts,"$5,936,344 "
1997,Gang Related,"$5,906,773 "
1997,Kolya,"$5,770,254 "
1997,One Eight Seven,"$5,727,130 "
1997,Kundun,"$5,684,789 "
1997,Gridlock'd,"$5,571,205 "
1997,Dangerous Ground,"$5,303,931 "
1997,Les Boys,"$4,602,341 "
1997,McHale's Navy,"$4,529,843 "
1997,A Life Less Ordinary,"$4,366,722 "
1997,Playing God,"$4,166,918 "
1997,Kama Sutra: A Tale of Love,"$4,109,095 "
1997,Meet Wally Sparks,"$4,073,582 "
1997,Lost Highway,"$3,756,928 "
1997,8 Heads in a Duffel Bag,"$3,602,884 "
1997,The Pest,"$3,600,616 "
1997,Cats Don't Dance,"$3,566,637 "
1997,'Til There Was You,"$3,525,125 "
1997,Free Willy 3: The Rescue,"$3,446,539 "
1997,The MatchMaker,"$3,392,080 "
1997,A Smile Like Yours,"$3,330,352 "
1997,The Sweet Hereafter,"$3,263,585 "
1997,Love! Valour! Compassion!,"$2,977,807 "
1997,Waiting for Guffman,"$2,923,982 "
1997,In the Company of Men,"$2,804,473 "
1997,One Night Stand,"$2,642,983 "
1997,Brassed Off,"$2,576,331 "
1997,Afterglow,"$2,465,960 "
1997,Career Girls,"$2,416,734 "
1997,Smilla's Sense of Snow,"$2,372,903 "
1997,The Pillow Book,"$2,372,744 "
1997,Shadow Conspiracy,"$2,312,463 "
1997,Snowriders II,"$2,287,639 "
1997,Ma vie en rose,"$2,162,043 "
1997,The Daytrippers,"$2,099,677 "
1997,Paradise Road,"$2,007,100 "
1997,Masterminds,"$1,935,539 "
1997,"Kiss Me, Guido","$1,918,497 "
1997,Washington Square,"$1,851,761 "
1997,Steel,"$1,801,972 "
1997,Rhyme & Reason,"$1,608,277 "
1997,City of Industry,"$1,568,258 "
1997,When the Cat's Away,"$1,474,628 "
1997,Ponette,"$1,300,377 "
1997,The Godfather 1997 Re-release,"$1,267,490 "
1997,Temptress Moon,"$1,100,788 "
1997,Blood and Wine,"$1,094,668 "
1997,The Tango Lesson,"$1,080,192 "
1997,Twin Town,"$1,039,093 "
1997,Shiloh,"$1,007,822 "
1997,Female Perversions,"$926,954 "
1997,When Night Is Falling,"$919,671 "
1997,Guantanamera,"$903,840 "
1997,"Fast, Cheap & Out of Control","$878,960 "
1997,The Winter Guest,"$870,290 "
1997,Anna Karenina,"$858,553 "
1997,Children of the Revolution,"$838,368 "
1997,Dirty Dancing 1997 Re-release,"$817,925 "
1997,Kiss or Kill,"$796,681 "
1997,Prisoner of the Mountains,"$790,078 "
1997,Box of Moonlight,"$782,641 "
1997,Happy Together,"$715,610 "
1998,Armageddon,"$553,709,788 "
1998,Saving Private Ryan,"$481,840,909 "
1998,Godzilla,"$379,014,294 "
1998,There's Something About Mary,"$369,884,651 "
1998,A Bug's Life,"$363,258,859 "
1998,Mulan,"$304,320,254 "
1998,Doctor Dolittle,"$294,456,605 "
1998,Shakespeare in Love,"$289,317,794 "
1998,Lethal Weapon 4,"$285,444,603 "
1998,The Truman Show,"$264,118,201 "
1998,Enemy of the State,"$250,849,789 "
1998,You've Got Mail,"$250,821,495 "
1998,The Mask of Zorro,"$250,288,523 "
1998,Rush Hour,"$244,386,864 "
1998,Life Is Beautiful,"$228,847,384 "
1998,The Prince of Egypt,"$218,613,188 "
1998,Patch Adams,"$202,292,902 "
1998,City of Angels,"$198,685,114 "
1998,The Horse Whisperer,"$186,883,563 "
1998,The Waterboy,"$185,991,646 "
1998,The Man in the Iron Mask,"$182,968,902 "
1998,Antz,"$171,757,863 "
1998,Six Days Seven Nights,"$164,839,294 "
1998,Stepmom,"$159,710,793 "
1998,Meet Joe Black,"$142,940,100 "
1998,The Rugrats Movie,"$140,894,675 "
1998,Deep Impact,"$140,694,752 "
1998,Lost in Space,"$136,159,423 "
1998,Blade,"$131,183,530 "
1998,A Perfect Murder,"$128,038,368 "
1998,The Wedding Singer,"$123,306,987 "
1998,The Siege,"$116,672,912 "
1998,Star Trek: Insurrection,"$112,587,658 "
1998,T-Rex: Back to the Cretaceous,"$103,960,367 "
1998,Snake Eyes,"$103,891,409 "
1998,U.S. Marshals,"$102,367,405 "
1998,Ever After: A Cinderella Story,"$98,005,666 "
1998,Mercury Rising,"$93,107,289 "
1998,The Parent Trap,"$92,108,518 "
1998,The X Files,"$87,535,637 "
1998,Everest,"$87,178,599 "
1998,Elizabeth,"$82,150,642 "
1998,Hope Floats,"$81,471,882 "
1998,Out of Sight,"$77,745,568 "
1998,Urban Legend,"$72,527,595 "
1998,Babe: Pig in the City,"$69,131,860 "
1998,A Civil Action,"$56,709,981 "
1998,Great Expectations,"$55,494,066 "
1998,What Dreams May Come,"$55,382,927 "
1998,Waking Ned Devine,"$55,257,450 "
1998,Halloween H20: 20 Years Later,"$55,041,738 "
1998,Small Soldiers,"$54,682,547 "
1998,Primary Colors,"$52,090,187 "
